ID,USERID,PACKAGEID,REGDATE,DOMAIN,DOMAINSTATUS,NEXTDUEDATE
574746,90632,153,23/08/2018 00:00:00,,Active,23/10/2019 00:00:00
574749,90637,83,24/08/2018 00:00:00,,Active,24/10/2019 00:00:00
574750,90639,84,24/08/2018 00:00:00,,Active,24/10/2019 00:00:00
574820,90739,168,03/09/2018 00:00:00,,Active,03/10/2019 00:00:00
574827,90745,168,04/09/2018 00:00:00,,Active,04/10/2019 00:00:00
574834,90750,153,04/09/2018 00:00:00,,Active,04/10/2019 00:00:00
576358,92941,153,06/03/2019 00:00:00,,Active,06/10/2019 00:00:00
576361,92950,153,06/03/2019 00:00:00,,Active,06/10/2019 00:00:00
576368,92959,168,06/03/2019 00:00:00,,Active,06/10/2019 00:00:00
576372,92964,153,07/03/2019 00:00:00,,Active,07/10/2019 00:00:00
576373,92324,113,07/03/2019 00:00:00,,Active,07/10/2019 00:00:00
576380,92244,82,08/03/2019 00:00:00,,Active,08/10/2019 00:00:00
576385,92974,153,08/03/2019 00:00:00,,Active,08/10/2019 00:00:00
576391,92946,103,09/03/2019 00:00:00,,Active,09/10/2019 00:00:00
576392,92987,82,09/03/2019 00:00:00,,Active,09/10/2019 00:00:00
576397,92990,168,10/03/2019 00:00:00,,Active,10/10/2019 00:00:00
576404,92998,83,10/03/2019 00:00:00,,Cancelled,10/10/2019 00:00:00
576408,92757,168,11/03/2019 00:00:00,,Active,11/10/2019 00:00:00
576421,93019,103,12/03/2019 00:00:00,,Active,12/10/2019 00:00:00
576429,93034,82,13/03/2019 00:00:00,,Active,13/10/2019 00:00:00
576434,71750,168,13/03/2019 00:00:00,,Active,13/10/2019 00:00:00
576444,85794,168,14/03/2019 00:00:00,,Active,14/10/2019 00:00:00
576445,93054,83,14/03/2019 00:00:00,,Active,14/10/2019 00:00:00
576455,93066,82,15/03/2019 00:00:00,,Active,15/10/2019 00:00:00
578014,61882,103,21/09/2019 00:00:00,,Active,21/10/2019 00:00:00
578019,71433,83,21/09/2019 00:00:00,,Pending,21/10/2019 00:00:00
573229,88654,82,10/02/2018 00:00:00,,Active,10/10/2019 00:00:00
573238,88113,82,12/02/2018 00:00:00,,Active,12/10/2019 00:00:00
573261,88689,82,13/02/2018 00:00:00,,Active,13/10/2019 00:00:00
573274,88713,104,15/02/2018 00:00:00,,Active,15/10/2019 00:00:00
573288,88729,153,16/02/2018 00:00:00,,Active,16/10/2019 00:00:00
573290,88732,82,17/02/2018 00:00:00,,Active,17/10/2019 00:00:00
573292,77103,82,17/02/2018 00:00:00,,Active,17/10/2019 00:00:00
573293,88737,153,17/02/2018 00:00:00,,Active,17/10/2019 00:00:00
574847,90776,103,05/09/2018 00:00:00,,Active,05/10/2019 00:00:00
574889,66586,82,11/09/2018 00:00:00,,Active,11/10/2019 00:00:00
574908,90549,82,13/09/2018 00:00:00,,Active,13/10/2019 00:00:00
574940,58448,82,17/09/2018 00:00:00,,Active,17/10/2019 00:00:00
576459,93071,83,16/03/2019 00:00:00,,Active,16/10/2019 00:00:00
576462,90234,103,16/03/2019 00:00:00,,Active,16/10/2019 00:00:00
576463,92719,153,16/03/2019 00:00:00,,Active,16/10/2019 00:00:00
576466,93084,123,17/03/2019 00:00:00,,Active,17/10/2019 00:00:00
576477,91285,153,18/03/2019 00:00:00,,Active,18/10/2019 00:00:00
576478,93097,153,18/03/2019 00:00:00,,Active,18/10/2019 00:00:00
576484,92658,123,19/03/2019 00:00:00,,Active,19/10/2019 00:00:00
576485,93108,168,19/03/2019 00:00:00,,Active,19/10/2019 00:00:00
576493,74116,153,20/03/2019 00:00:00,,Active,20/10/2019 00:00:00
576508,93151,83,21/03/2019 00:00:00,,Active,21/10/2019 00:00:00
576515,93161,168,22/03/2019 00:00:00,,Active,22/10/2019 00:00:00
576520,93163,104,22/03/2019 00:00:00,,Active,22/10/2019 00:00:00
576525,92583,103,23/03/2019 00:00:00,,Active,23/10/2019 00:00:00
576534,82406,103,24/03/2019 00:00:00,,Active,24/10/2019 00:00:00
576535,82508,168,25/03/2019 00:00:00,,Active,25/10/2019 00:00:00
573341,75803,82,22/02/2018 00:00:00,,Active,22/10/2019 00:00:00
573346,88798,103,22/02/2018 00:00:00,,Active,22/10/2019 00:00:00
573421,88571,83,02/03/2018 00:00:00,,Active,02/10/2019 00:00:00
574946,88792,82,18/09/2018 00:00:00,,Active,18/10/2019 00:00:00
574949,90917,82,18/09/2018 00:00:00,,Active,18/10/2019 00:00:00
574973,90947,164,20/09/2018 00:00:00,,Active,20/10/2019 00:00:00
574981,90963,153,22/09/2018 00:00:00,,Active,22/10/2019 00:00:00
575021,60912,153,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575023,91034,103,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575024,91035,82,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575025,84478,153,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575026,91036,82,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575028,90853,153,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575031,91045,104,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
575032,91047,83,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575033,90793,83,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575034,58808,153,02/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
575035,90878,82,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575038,91052,153,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575040,91036,83,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575041,90143,104,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575043,57847,31,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
576584,93264,153,29/03/2019 00:00:00,,Active,29/10/2019 00:00:00
576604,85696,104,01/04/2019 00:00:00,,Active,01/10/2019 00:00:00
576611,93308,168,01/04/2019 00:00:00,,Active,01/10/2019 00:00:00
576619,93320,153,02/04/2019 00:00:00,,Active,02/10/2019 00:00:00
576621,93326,82,02/04/2019 00:00:00,,Active,02/10/2019 00:00:00
576624,92719,153,02/04/2019 00:00:00,,Active,02/10/2019 00:00:00
576640,91294,153,04/04/2019 00:00:00,,Active,04/10/2019 00:00:00
576647,93228,103,04/04/2019 00:00:00,,Active,04/10/2019 00:00:00
576656,93402,153,06/04/2019 00:00:00,,Active,06/10/2019 00:00:00
573462,88939,103,06/03/2018 00:00:00,,Active,06/10/2019 00:00:00
573463,88940,82,06/03/2018 00:00:00,,Active,06/10/2019 00:00:00
573487,70282,82,09/03/2018 00:00:00,,Active,09/10/2019 00:00:00
573490,87716,154,09/03/2018 00:00:00,,Active,09/10/2019 00:00:00
573492,87045,82,09/03/2018 00:00:00,,Active,09/10/2019 00:00:00
575045,57842,82,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
575046,91069,168,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575048,87103,153,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575049,88589,153,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575050,91070,103,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575052,91073,103,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575053,64180,155,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575054,90234,104,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575055,91075,168,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575056,87768,153,03/10/2018 00:00:00,,Cancelled,03/10/2019 00:00:00
575057,91077,153,03/10/2018 00:00:00,,Terminated,03/10/2019 00:00:00
575058,91058,83,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
575060,91079,82,03/10/2018 00:00:00,,Cancelled,03/10/2019 00:00:00
575062,91080,82,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575063,91081,82,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575065,91083,153,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575066,91084,82,04/10/2018 00:00:00,,Cancelled,04/10/2019 00:00:00
575068,91087,82,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575069,91088,82,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575070,91092,83,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575071,86668,82,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575072,90935,153,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
575073,91098,31,05/10/2018 00:00:00,,Cancelled,05/10/2019 00:00:00
575074,57847,31,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
575075,91100,83,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
575077,57847,15,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
575079,91101,82,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
575082,90952,104,05/10/2018 00:00:00,,Active,14/10/2019 00:00:00
575083,90943,153,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
575084,91108,153,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
575085,87335,168,07/10/2018 00:00:00,,Cancelled,07/10/2019 00:00:00
575087,88744,168,07/10/2018 00:00:00,,Active,07/10/2019 00:00:00
575090,88534,153,07/10/2018 00:00:00,,Active,07/10/2019 00:00:00
575091,91112,82,07/10/2018 00:00:00,,Active,07/10/2019 00:00:00
575092,91096,82,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
575093,62821,82,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
575094,90294,111,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
575095,91043,82,08/10/2018 00:00:00,,Cancelled,08/10/2019 00:00:00
575096,91115,168,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
575097,91117,82,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
